"idsensore","tipologia","unit_dimisura","idstazione","nomestazione","quota","provincia","datastart","datastop","storico","cgb_nord","cgb_est","lng","lat","location"
"11827","Direzione Vento","°","102","San Colombano al Lambro","140","MI","2012-06-19T00:00:00.000",,"N","5002165","538425","9.488996837896474","45.171918959009645","
,  
(45.171918959009645, 9.488996837896474)"
"11828","Direzione Vento","°","106","Varzi Nivione","500","PV","2012-05-02T00:00:00.000",,"N","4961571","514194","9.179491628449293","44.807399892628766","
,  
(44.807399892628766, 9.179491628449293)"
"11829","Direzione Vento","°","107","Sondrio Fond.Fojanini","307","SO","2012-04-03T00:00:00.000",,"N","5113016","565691","9.850940145467526","46.167553376526","
,  
(46.167553376526, 9.850940145467526)"
"11830","Direzione Vento","°","108","Samolaco v.Vignola","206","SO","2012-05-15T00:00:00.000",,"N","5120369","532896","9.426654061947305","46.23610160988358","
,  
(46.23610160988358, 9.426654061947305)"
"11832","Direzione Vento","°","110","Gonzaga Palidano","22","MN","2012-05-04T00:00:00.000",,"N","4980052","638675","10.75828107180869","44.96037167591876","
,  
(44.96037167591876, 10.75828107180869)"
"11833","Direzione Vento","°","111","Cassina Valsassina Moggio","1234","LC","2012-08-23T00:00:00.000",,"N","5084512","538583","9.497502220579186","45.91309369355323","
,  
(45.91309369355323, 9.497502220579186)"
"11834","Direzione Vento","°","114","Landriano Cascina Marianna","88","PV","2012-02-12T00:00:00.000",,"N","5018600","520938","9.26715311477454","45.32059361110084","
,  
(45.32059361110084, 9.26715311477454)"
"11835","Direzione Vento","°","1075","Edolo Centrale ENEL","659","BS","2012-05-18T00:00:00.000",,"N","5113706","603479","10.340473514382968","46.16907080571305","
,  
(46.16907080571305, 10.340473514382968)"
"11836","Direzione Vento","°","119","San Giovanni Bianco Cornalita","622","BG","2012-05-10T00:00:00.000",,"N","5079768","549604","9.639112837494569","45.86969089938538","
,  
(45.86969089938538, 9.639112837494569)"
"11837","Direzione Vento","°","125","Castello d'Agogna","106","PV","2012-02-12T00:00:00.000","2020-05-20T00:00:00.000","S","5010411","476502","8.700571652227913","45.246800446962254","
,  
(45.246800446962254, 8.700571652227913)"
"11838","Direzione Vento","°","127","Casatenovo tetto","360","LC","2012-03-23T00:00:00.000",,"N","5060979","524066","9.309144812286515","45.70194614072786","
,  
(45.70194614072786, 9.309144812286515)"
"11839","Direzione Vento","°","129","Capo di Ponte v.Briscioli","362","BS","2012-02-15T00:00:00.000",,"N","5097875","603903","10.34250260860311","46.026563542472815","
,  
(46.026563542472815, 10.34250260860311)"
"11840","Direzione Vento","°","132","Bergamo v.Stezzano","211","BG","2012-05-10T00:00:00.000",,"N","5056541","551321","9.658768470289832","45.66051928748766","
,  
(45.66051928748766, 9.658768470289832)"
"11841","Direzione Vento","°","134","Corzano Bargnano","93","BS","2012-03-19T00:00:00.000",,"N","5031659","581271","10.039027376964667","45.43372847020967","
,  
(45.43372847020967, 10.039027376964667)"
"11842","Direzione Vento","°","136","Persico Dosimo","44","CR","2012-04-10T00:00:00.000",,"N","5003424","582100","10.04494440386871","45.179518392763356","
,  
(45.179518392763356, 10.04494440386871)"
"11843","Direzione Vento","°","137","Rivolta d'Adda Ist. Spallanzani","102","CR","2012-04-03T00:00:00.000",,"N","5032417","540720","9.52068900696699","45.444090523311516","
,  
(45.444090523311516, 9.52068900696699)"
"11844","Direzione Vento","°","139","Virgilio Mantova Cerese","19","MN","2012-05-04T00:00:00.000","2018-09-19T00:00:00.000","S","4997294","641005","10.792648102258525","45.115047425792355","
,  
(45.115047425792355, 10.792648102258525)"
"11845","Direzione Vento","°","141","Vertemate con Minoprio serre","310","CO","2012-02-16T00:00:00.000",,"N","5062832","506653","9.085488499092358","45.71901089635149","
,  
(45.71901089635149, 9.085488499092358)"
"11846","Direzione Vento","°","142","Caiolo","274","SO","2012-03-09T00:00:00.000",,"N","5111566","561195","9.792518875272254","46.15492316813672","
,  
(46.15492316813672, 9.792518875272254)"
"11847","Direzione Vento","°","143","Livigno Passo Foscagno","2320","SO","2012-02-22T00:00:00.000",,"N","5149692","592662","10.20748854795916","46.49442378267979","
,  
(46.49442378267979, 10.20748854795916)"
"11848","Direzione Vento","°","144","Madesimo Spluga","1915","SO","2012-05-10T00:00:00.000",,"N","5146513","526726","9.348122957946567","46.4716582729432","
,  
(46.4716582729432, 9.348122957946567)"
"11849","Direzione Vento","°","145","Darfo Boario Terme","222","BS","2012-03-15T00:00:00.000",,"N","5080789","591371","10.17735680898138","45.87460210989037","
,  
(45.87460210989037, 10.17735680898138)"
"11850","Direzione Vento","°","146","Mezzoldo Passo S.Marco","1824","BG","2012-05-10T00:00:00.000",,"N","5098490","548644","9.628646994972508","46.038255091957716","
,  
(46.038255091957716, 9.628646994972508)"
"11851","Direzione Vento","°","148","Arconate SMR","182","MI","2012-04-05T00:00:00.000",,"N","5043898","488082","8.847321929216262","45.54851735741946","
,  
(45.54851735741946, 8.847321929216262)"
"11852","Direzione Vento","°","212","Canzo","1233","CO","2012-05-16T00:00:00.000",,"N","5077224","524701","9.318132023436622","45.84813790508536","
,  
(45.84813790508536, 9.318132023436622)"
"11853","Direzione Vento","°","214","Bigarello","15","MN","2012-05-15T00:00:00.000",,"N","5005622","648246","10.887128700975579","45.18849105038444","
,  
(45.18849105038444, 10.887128700975579)"
"11854","Direzione Vento","°","832","Lanzada Palù","2151","SO","2012-01-28T00:00:00.000",,"N","5126972","568128","9.884519789844443","46.29290281845888","
,  
(46.29290281845888, 9.884519789844443)"
"11855","Direzione Vento","°","833","Gerola Alta Pescegallo","1875","SO","2012-05-14T00:00:00.000",,"N","5097116","544202","9.571116796075925","46.0261906266171","
,  
(46.0261906266171, 9.571116796075925)"
"11856","Direzione Vento","°","835","Valdisotto Oga S. Colombano","2300","SO","2012-05-18T00:00:00.000",,"N","5145272","600293","10.305951823970043","46.45356305894081","
,  
(46.45356305894081, 10.305951823970043)"
"11857","Direzione Vento","°","836","Aprica","1950","SO","2013-02-24T00:00:00.000",,"N","5109097","588704","10.148256664341748","46.1296816331299","
,  
(46.1296816331299, 10.148256664341748)"
"11858","Direzione Vento","°","846","Edolo Pantano d`Avio","2108","BS","2013-02-24T00:00:00.000",,"N","5114768","613679","10.472817754713557","46.1770002163179","
,  
(46.1770002163179, 10.472817754713557)"
"11859","Direzione Vento","°","847","Carona Carisole","1954","BG","2012-05-10T00:00:00.000",,"N","5098634","561423","9.793799590056548","46.03852339399498","
,  
(46.03852339399498, 9.793799590056548)"
"11860","Direzione Vento","°","848","Livigno La Vallaccia","2660","SO","2012-02-22T00:00:00.000",,"N","5147768","591251","10.188728513795667","46.47730494291044","
,  
(46.47730494291044, 10.188728513795667)"
"11861","Direzione Vento","°","900","Chiari","140","BS","2012-03-18T00:00:00.000",,"N","5041392","573236","9.937768713461718","45.522213315999174","
,  
(45.522213315999174, 9.937768713461718)"
"11862","Direzione Vento","°","998","Laveno-Mombello p.zza Matteotti","207","VA","2012-05-11T00:00:00.000",,"N","5084109","470426","8.61868470587428","45.909913257580605","
,  
(45.909913257580605, 8.61868470587428)"
"11863","Direzione Vento","°","999","Laveno-Mombello Poggio S.Elsa","950","VA","2012-01-22T00:00:00.000",,"N","5084222","471939","8.638185708619893","45.91099372061516","
,  
(45.91099372061516, 8.638185708619893)"
"11864","Direzione Vento","°","1202","Vercana","980","CO","2012-06-14T00:00:00.000",,"N","5114303","525058","9.324676976148888","46.18184257309385","
,  
(46.18184257309385, 9.324676976148888)"
"11865","Direzione Vento","°","1273","Val Masino Bagni","1191","SO","2012-04-02T00:00:00.000","2021-02-12T00:00:00.000","S","5121270","545980","9.596430583118106","46.24345094940859","
,  
(46.24345094940859, 9.596430583118106)"
"11984","Umidità Relativa","%","851","Treviso Bresciano Cavacca","1147","BS","2012-01-10T00:00:00.000",,"N","5064493","616659","10.49916508690631","45.724156472747715","
,  
(45.724156472747715, 10.49916508690631)"
"11988","Livello Idrometrico","cm","1076","Chiavenna Inferno","403","SO","2012-01-13T00:00:00.000",,"N","5130276","528984","9.37652772232262","46.3254397805223","
,  
(46.3254397805223, 9.37652772232262)"
"12023","Precipitazione","mm","1297","Spinadesco v.Battisti","48","CR","2011-02-03T00:00:00.000",,"N","5000087","573153","9.930596472272326","45.150468869856816","
,  
(45.150468869856816, 9.930596472272326)"
"12025","Temperatura","°C","1297","Spinadesco v.Battisti","48","CR","2011-02-03T00:00:00.000",,"N","5000087","573153","9.930596472272326","45.150468869856816","
,  
(45.150468869856816, 9.930596472272326)"
"12026","Umidità Relativa","%","1297","Spinadesco v.Battisti","48","CR","2011-02-03T00:00:00.000",,"N","5000087","573153","9.930596472272326","45.150468869856816","
,  
(45.150468869856816, 9.930596472272326)"
"121","Temperatura","°C","60","Villa di Chiavenna","665","SO","2002-11-20T00:00:00.000",,"N","5131062","539410","9.512031889439431","46.33198716063755","
,  
(46.33198716063755, 9.512031889439431)"
"122","Precipitazione","mm","60","Villa di Chiavenna","665","SO","2002-11-20T00:00:00.000",,"N","5131062","539410","9.512031889439431","46.33198716063755","
,  
(46.33198716063755, 9.512031889439431)"
"123","Livello Idrometrico","cm","60","Villa di Chiavenna","665","SO","2002-11-20T00:00:00.000","2009-09-15T00:00:00.000","S","5131062","539410","9.512031889439431","46.33198716063755","
,  
(46.33198716063755, 9.512031889439431)"
"12712","Direzione Vento","°","125","Castello d'Agogna","106","PV","2020-05-22T00:00:00.000",,"N","5010411","476502","8.700571652227913","45.246800446962254","
,  
(45.246800446962254, 8.700571652227913)"
"12713","Velocità Vento","m/s","125","Castello d'Agogna","106","PV","2020-05-21T00:00:00.000",,"N","5010411","476502","8.700571652227913","45.246800446962254","
,  
(45.246800446962254, 8.700571652227913)"
"12716","Temperatura","°C","1899","Bereguardo Fornasetta","95","PV","2020-08-11T00:00:00.000",,"N","5012143","501719","9.021910873269455","45.26278148198283","
,  
(45.26278148198283, 9.021910873269455)"
"12719","Umidità Relativa","%","1899","Bereguardo Fornasetta","95","PV","2020-08-11T00:00:00.000",,"N","5012143","501719","9.021910873269455","45.26278148198283","
,  
(45.26278148198283, 9.021910873269455)"
"12720","Direzione Vento","°","1899","Bereguardo Fornasetta","95","PV","2020-08-16T00:00:00.000",,"N","5012143","501719","9.021910873269455","45.26278148198283","
,  
(45.26278148198283, 9.021910873269455)"
"12722","Velocità Vento","m/s","1899","Bereguardo Fornasetta","95","PV","2020-08-16T00:00:00.000",,"N","5012143","501719","9.021910873269455","45.26278148198283","
,  
(45.26278148198283, 9.021910873269455)"
"12724","Precipitazione","mm","1899","Bereguardo Fornasetta","95","PV","2020-08-11T00:00:00.000",,"N","5012143","501719","9.021910873269455","45.26278148198283","
,  
(45.26278148198283, 9.021910873269455)"
"12728","Radiazione Globale","W/m²","1974","Grone San Fermo","1246","BG","2020-08-30T00:00:00.000",,"N","5066048","572800","9.935872972330552","45.744156277136966","
,  
(45.744156277136966, 9.935872972330552)"
"12745","Altezza Neve","cm","857","Santa Margherita di Staffora Passo del Giovà","1363","PV","2020-12-01T00:00:00.000",,"N","4947846","517168","9.216637428084992","44.68377850348632","
,  
(44.68377850348632, 9.216637428084992)"
"12753","Altezza Neve","cm","28","Chiesa in Valmalenco Alpe Entova","1905","SO","2020-12-01T00:00:00.000",,"N","5130098","564213","9.834123382219671","46.32141528836431","
,  
(46.32141528836431, 9.834123382219671)"
"12754","Umidità Relativa","°C","28","Chiesa in Valmalenco Alpe Entova","1905","SO","2020-11-18T00:00:00.000",,"N","5130098","564213","9.834123382219671","46.32141528836431","
,  
(46.32141528836431, 9.834123382219671)"
"12755","Temperatura","°C","1510","Monza v.Monte Generoso","173","MB","2020-11-25T00:00:00.000",,"N","5048372","519174","9.245807488805221","45.58862552802921","
,  
(45.58862552802921, 9.245807488805221)"
"12756","Umidità Relativa","%","1510","Monza v.Monte Generoso","173","MB","2020-11-25T00:00:00.000",,"N","5048372","519174","9.245807488805221","45.58862552802921","
,  
(45.58862552802921, 9.245807488805221)"
"12757","Temperatura","°C","1511","Rescaldina","215","MI","2020-11-25T00:00:00.000",,"N","5050479","496327","8.95289667553321","45.60784533497315","
,  
(45.60784533497315, 8.95289667553321)"
"12758","Umidità Relativa","%","1511","Rescaldina","215","MI","2020-11-25T00:00:00.000",,"N","5050479","496327","8.95289667553321","45.60784533497315","
,  
(45.60784533497315, 8.95289667553321)"
"12759","Temperatura","°C","1512","Pogliano Milanese","160","MI","2020-11-25T00:00:00.000",,"N","5042449","500406","9.005199956067523","45.535576719250145","
,  
(45.535576719250145, 9.005199956067523)"
"12760","Umidità Relativa","%","1512","Pogliano Milanese","160","MI","2020-11-24T00:00:00.000",,"N","5042449","500406","9.005199956067523","45.535576719250145","
,  
(45.535576719250145, 9.005199956067523)"
"12761","Altezza Neve","cm","1420","Gordona","1362","SO","2020-12-02T00:00:00.000",,"N","5126494","526127","9.339203152913957","46.29151911107429","
,  
(46.29151911107429, 9.339203152913957)"
"14001","Umidità Relativa","%","1077","Oltre il Colle Zambla","1138","BG","2012-01-13T00:00:00.000",,"N","5082261","561209","9.78893967466926","45.891193045896635","
,  
(45.891193045896635, 9.78893967466926)"
"14004","Direzione Vento","°","1077","Oltre il Colle Zambla","1138","BG","2013-10-14T00:00:00.000",,"N","5082261","561209","9.78893967466926","45.891193045896635","
,  
(45.891193045896635, 9.78893967466926)"
"14005","Velocità Vento","m/s","1077","Oltre il Colle Zambla","1138","BG","2012-01-13T00:00:00.000",,"N","5082261","561209","9.78893967466926","45.891193045896635","
,  
(45.891193045896635, 9.78893967466926)"
"14014","Temperatura","°C","1077","Oltre il Colle Zambla","1138","BG","2012-01-13T00:00:00.000",,"N","5082261","561209","9.78893967466926","45.891193045896635","
,  
(45.891193045896635, 9.78893967466926)"
"14018","Precipitazione","mm","1077","Oltre il Colle Zambla","1138","BG","2012-01-13T00:00:00.000",,"N","5082261","561209","9.78893967466926","45.891193045896635","
,  
(45.891193045896635, 9.78893967466926)"
"14019","Radiazione Globale","W/m²","1077","Oltre il Colle Zambla","1138","BG","2012-01-13T00:00:00.000",,"N","5082261","561209","9.78893967466926","45.891193045896635","
,  
(45.891193045896635, 9.78893967466926)"
"14021","Livello Idrometrico","cm","1078","Orio Litta SS234","196","LO","2012-01-24T00:00:00.000","2018-09-18T00:00:00.000","S","5001496","541819","9.532131039528538","45.16570401703093","
,  
(45.16570401703093, 9.532131039528538)"
"14024","Livello Idrometrico","cm","1079","Sesto Calende alzaia","58","VA","2012-01-23T00:00:00.000",,"N","5063460","471791","8.637492070417693","45.72412027585781","
,  
(45.72412027585781, 8.637492070417693)"
